bt_get_commits called! tips_len: 219, date_order: 1
Initial Ready: index: 1175, time: 1756191439, oid: BtOid { s0: 4127040027, s1: 2879029592, s2: 844722746, s3: 1155641634, s4: 3545808753 }
Initial Ready: index: 1322, time: 1681898008, oid: BtOid { s0: 4092499602, s1: 2013013352, s2: 1346430315, s3: 2339066489, s4: 3794726927 }
Initial Ready: index: 1328, time: 1743673735, oid: BtOid { s0: 4082298543, s1: 262440694, s2: 1489332587, s3: 4031850653, s4: 3835577553 }
Initial Ready: index: 1329, time: 1774990278, oid: BtOid { s0: 4072376324, s1: 2471089740, s2: 2412568413, s3: 26347704, s4: 4132890906 }
Initial Ready: index: 1416, time: 1664649571, oid: BtOid { s0: 4035146873, s1: 910493971, s2: 2225206555, s3: 1667290559, s4: 2391726857 }
Initial Ready: index: 1421, time: 1710322280, oid: BtOid { s0: 3960665020, s1: 2105637471, s2: 730207394, s3: 3319095923, s4: 1051626301 }
Initial Ready: index: 1423, time: 1660476548, oid: BtOid { s0: 3940783204, s1: 3269230386, s2: 1274713589, s3: 796091760, s4: 4038562814 }
Initial Ready: index: 1424, time: 1773403295, oid: BtOid { s0: 3908048521, s1: 3395486241, s2: 3075695054, s3: 959802581, s4: 2442264781 }
Initial Ready: index: 1427, time: 1758619272, oid: BtOid { s0: 3897923285, s1: 4247753903, s2: 1129597190, s3: 1148836364, s4: 3838139568 }
Initial Ready: index: 1429, time: 1770989705, oid: BtOid { s0: 3862523680, s1: 2975744180, s2: 3856793303, s3: 3768145180, s4: 1191113166 }
Initial Ready: index: 1437, time: 1542977690, oid: BtOid { s0: 3849361538, s1: 2787036475, s2: 430443105, s3: 472205051, s4: 3381694976 }
Initial Ready: index: 1444, time: 1515506108, oid: BtOid { s0: 3801026046, s1: 2819762278, s2: 3425772757, s3: 752580574, s4: 4174164153 }
Initial Ready: index: 1445, time: 1706514880, oid: BtOid { s0: 3715612579, s1: 1514204971, s2: 11685556, s3: 133445040, s4: 3076024290 }
Initial Ready: index: 1450, time: 1582802465, oid: BtOid { s0: 3714225296, s1: 2767869766, s2: 654049682, s3: 2101906364, s4: 4088167570 }
Initial Ready: index: 1453, time: 1664537923, oid: BtOid { s0: 3646957790, s1: 449288598, s2: 130440684, s3: 652808230, s4: 1783593121 }
Initial Ready: index: 1456, time: 1712668019, oid: BtOid { s0: 3636472452, s1: 3188431484, s2: 3383246059, s3: 490883330, s4: 3766698118 }
Initial Ready: index: 1462, time: 1751010803, oid: BtOid { s0: 3621102475, s1: 176791269, s2: 385948240, s3: 1869459318, s4: 2915543397 }
Initial Ready: index: 1467, time: 1744194795, oid: BtOid { s0: 3615087994, s1: 2667832720, s2: 2305767796, s3: 1030296764, s4: 576750829 }
Initial Ready: index: 1469, time: 1552309282, oid: BtOid { s0: 3588460762, s1: 1350130137, s2: 132688746, s3: 2724660986, s4: 3398642339 }
Initial Ready: index: 1473, time: 1723728821, oid: BtOid { s0: 3403860440, s1: 397113752, s2: 3167301883, s3: 3906324793, s4: 2386850508 }
Initial Ready: index: 1479, time: 1758660769, oid: BtOid { s0: 3380170098, s1: 3402853701, s2: 1009635641, s3: 791842952, s4: 1170000496 }
Initial Ready: index: 1482, time: 1661761230, oid: BtOid { s0: 3272456943, s1: 1265176261, s2: 2956687916, s3: 1767149348, s4: 1158772423 }
Initial Ready: index: 1487, time: 1512329067, oid: BtOid { s0: 3256035508, s1: 174413503, s2: 3548399838, s3: 2688937612, s4: 2725536861 }
Initial Ready: index: 1491, time: 1715935853, oid: BtOid { s0: 3223602512, s1: 57874323, s2: 2615423035, s3: 1962140515, s4: 1529845008 }
Initial Ready: index: 1494, time: 1739223038, oid: BtOid { s0: 3188391887, s1: 861849985, s2: 1800885422, s3: 2492809334, s4: 1539041330 }
Initial Ready: index: 1510, time: 1678570594, oid: BtOid { s0: 3147518587, s1: 3557766512, s2: 3539404603, s3: 3514500294, s4: 3815713406 }
Initial Ready: index: 1523, time: 1701816246, oid: BtOid { s0: 3115816924, s1: 379361276, s2: 3006516844, s3: 1275577987, s4: 3460823672 }
Initial Ready: index: 1526, time: 1666868169, oid: BtOid { s0: 3096395819, s1: 3918414010, s2: 3925143594, s3: 3575757017, s4: 316232982 }
Initial Ready: index: 1530, time: 1713730253, oid: BtOid { s0: 3068469068, s1: 27396931, s2: 1209741002, s3: 3530170791, s4: 2254240582 }
Initial Ready: index: 1533, time: 1775509642, oid: BtOid { s0: 3012207185, s1: 2215161248, s2: 654898564, s3: 247663517, s4: 2515841816 }
Initial Ready: index: 1534, time: 1758659053, oid: BtOid { s0: 2992146507, s1: 2079267807, s2: 3530654222, s3: 1821465405, s4: 3938387045 }
Initial Ready: index: 1536, time: 1707058156, oid: BtOid { s0: 2875969695, s1: 618109914, s2: 4130730303, s3: 840437583, s4: 1693156452 }
Initial Ready: index: 1542, time: 1603436777, oid: BtOid { s0: 2768728587, s1: 4022078287, s2: 3500945819, s3: 1365174996, s4: 229858590 }
Initial Ready: index: 1543, time: 1756987857, oid: BtOid { s0: 2680467930, s1: 3330008397, s2: 2672926869, s3: 265273899, s4: 2792584822 }
Initial Ready: index: 1544, time: 1760281735, oid: BtOid { s0: 2661346510, s1: 734323891, s2: 44675347, s3: 3136090024, s4: 1674859790 }
Initial Ready: index: 1555, time: 1701295262, oid: BtOid { s0: 2603263364, s1: 1103533259, s2: 69244341, s3: 2989588238, s4: 1057963661 }
Initial Ready: index: 1566, time: 1758743971, oid: BtOid { s0: 2553094734, s1: 2664261175, s2: 1147081163, s3: 548438900, s4: 2494350512 }
Initial Ready: index: 1578, time: 1708642304, oid: BtOid { s0: 2539072154, s1: 939527355, s2: 3853458180, s3: 3774545411, s4: 2956805055 }
Initial Ready: index: 1580, time: 1726225322, oid: BtOid { s0: 2537153858, s1: 3010709829, s2: 3098491353, s3: 3387313054, s4: 2765113633 }
Initial Ready: index: 1584, time: 1735119245, oid: BtOid { s0: 2533538809, s1: 3838321567, s2: 3452977397, s3: 2136891474, s4: 3853724992 }
Initial Ready: index: 1588, time: 1707224966, oid: BtOid { s0: 2456819176, s1: 4177640134, s2: 1772831509, s3: 475003475, s4: 3314800170 }
Initial Ready: index: 1590, time: 1744195075, oid: BtOid { s0: 2454410842, s1: 4158367546, s2: 1576131842, s3: 3943404595, s4: 771724839 }
Initial Ready: index: 1594, time: 1753795233, oid: BtOid { s0: 2441678675, s1: 3216946953, s2: 2704758665, s3: 280101720, s4: 3096533496 }
Initial Ready: index: 1597, time: 1701326581, oid: BtOid { s0: 2441487026, s1: 1483624662, s2: 1499507807, s3: 3584015490, s4: 3118376962 }
Initial Ready: index: 1605, time: 1655709408, oid: BtOid { s0: 2423461031, s1: 3779123454, s2: 2012669920, s3: 2644227662, s4: 3249017456 }
Initial Ready: index: 1610, time: 1756489536, oid: BtOid { s0: 2367309433, s1: 1290018873, s2: 3814847929, s3: 1239837549, s4: 853963418 }
Initial Ready: index: 1613, time: 1779182860, oid: BtOid { s0: 2329678292, s1: 3475489328, s2: 460884916, s3: 1941029274, s4: 3721555291 }
Initial Ready: index: 1615, time: 1747991226, oid: BtOid { s0: 2293317935, s1: 1002540441, s2: 3956588641, s3: 560311754, s4: 2066809263 }
Initial Ready: index: 1627, time: 1525381976, oid: BtOid { s0: 2180043531, s1: 4123552809, s2: 856771381, s3: 3354963793, s4: 3102900787 }
Initial Ready: index: 1631, time: 1757595129, oid: BtOid { s0: 2173239441, s1: 126547409, s2: 2628901503, s3: 67116393, s4: 3741923132 }
Initial Ready: index: 1633, time: 1746193428, oid: BtOid { s0: 2135031660, s1: 2782334924, s2: 3517922165, s3: 1424115602, s4: 3737091298 }
Initial Ready: index: 1635, time: 1774001930, oid: BtOid { s0: 2131224667, s1: 85811002, s2: 4144959831, s3: 215851032, s4: 3559841225 }
Initial Ready: index: 1638, time: 1706011164, oid: BtOid { s0: 2113406330, s1: 843946644, s2: 1650817844, s3: 3626711975, s4: 3307012991 }
Initial Ready: index: 1645, time: 1709717690, oid: BtOid { s0: 2108572953, s1: 2028744830, s2: 2470853339, s3: 1781762277, s4: 564545334 }
Initial Ready: index: 1651, time: 1732613211, oid: BtOid { s0: 2098882509, s1: 1531517376, s2: 1378422662, s3: 350299894, s4: 3165927937 }
Initial Ready: index: 1654, time: 1611778508, oid: BtOid { s0: 2046603057, s1: 718543232, s2: 3171009613, s3: 2854456381, s4: 3832710566 }
Initial Ready: index: 1655, time: 1756489536, oid: BtOid { s0: 2036588176, s1: 739430338, s2: 1034620712, s3: 2382263881, s4: 2329658424 }
Initial Ready: index: 1659, time: 1713957436, oid: BtOid { s0: 2032249922, s1: 4003761464, s2: 35006339, s3: 2035555346, s4: 2796725159 }
Initial Ready: index: 1671, time: 1752239178, oid: BtOid { s0: 2015646928, s1: 831650154, s2: 3684197349, s3: 3002359298, s4: 1214102486 }
Initial Ready: index: 1674, time: 1519812203, oid: BtOid { s0: 2001446162, s1: 188906227, s2: 1475082328, s3: 377177215, s4: 3458066725 }
Initial Ready: index: 1677, time: 1661807094, oid: BtOid { s0: 1989462529, s1: 3769648533, s2: 3842725395, s3: 790785601, s4: 1924686466 }
Initial Ready: index: 1687, time: 1722460983, oid: BtOid { s0: 1989246037, s1: 2146834142, s2: 502085771, s3: 2427174274, s4: 2584801233 }
Initial Ready: index: 1689, time: 1529578411, oid: BtOid { s0: 1970589552, s1: 1284611228, s2: 1258478764, s3: 4286344780, s4: 3153635322 }
Initial Ready: index: 1693, time: 1754660561, oid: BtOid { s0: 1892843991, s1: 1243913259, s2: 2187930910, s3: 505708885, s4: 1022887529 }
Initial Ready: index: 1701, time: 1661635325, oid: BtOid { s0: 1712695314, s1: 3116252095, s2: 1139745559, s3: 914135042, s4: 1585667787 }
Initial Ready: index: 1703, time: 1668202376, oid: BtOid { s0: 1699082478, s1: 3309951652, s2: 1170223895, s3: 166599759, s4: 4167444741 }
Initial Ready: index: 1723, time: 1739187714, oid: BtOid { s0: 1605663161, s1: 2035853410, s2: 1924111794, s3: 22992341, s4: 4002455417 }
Initial Ready: index: 1730, time: 1669274181, oid: BtOid { s0: 1458373351, s1: 1850441056, s2: 812837750, s3: 654035427, s4: 2397665093 }
Initial Ready: index: 1752, time: 1754657372, oid: BtOid { s0: 1377197391, s1: 3610151296, s2: 2979120476, s3: 397433185, s4: 2443572857 }
Initial Ready: index: 1753, time: 1690970304, oid: BtOid { s0: 1346639831, s1: 1112916419, s2: 662857771, s3: 790485579, s4: 3333774161 }
Initial Ready: index: 1756, time: 1661807198, oid: BtOid { s0: 1310411394, s1: 3293190887, s2: 305574627, s3: 1013354206, s4: 1039683529 }
Initial Ready: index: 1757, time: 1552948239, oid: BtOid { s0: 1293116697, s1: 2733277140, s2: 1937736791, s3: 3311811605, s4: 4127344850 }
Initial Ready: index: 1771, time: 1661117196, oid: BtOid { s0: 1287583276, s1: 883298458, s2: 3267220262, s3: 1923299571, s4: 735334207 }
Initial Ready: index: 1774, time: 1774518716, oid: BtOid { s0: 1274924278, s1: 741767735, s2: 525607409, s3: 3413847701, s4: 4108555725 }
Initial Ready: index: 1777, time: 1718830947, oid: BtOid { s0: 1250928131, s1: 2801155072, s2: 231024685, s3: 1169685752, s4: 4226871989 }
Initial Ready: index: 1790, time: 1667074866, oid: BtOid { s0: 1238913684, s1: 3922531727, s2: 2802853311, s3: 1180228105, s4: 726068104 }
Initial Ready: index: 1820, time: 1524826870, oid: BtOid { s0: 1179140614, s1: 2423078959, s2: 1975906804, s3: 3537714192, s4: 2564510263 }
Initial Ready: index: 1829, time: 1774341946, oid: BtOid { s0: 1175269608, s1: 3704923186, s2: 399303380, s3: 3532705, s4: 3682917539 }
Initial Ready: index: 1832, time: 1764929063, oid: BtOid { s0: 1158513368, s1: 4228263269, s2: 3301228677, s3: 3217910217, s4: 2907596956 }
Initial Ready: index: 1835, time: 1745093038, oid: BtOid { s0: 1081270061, s1: 745585991, s2: 3129813284, s3: 2084828217, s4: 3404495020 }
Initial Ready: index: 1859, time: 1648536407, oid: BtOid { s0: 1018044601, s1: 3742887089, s2: 2631412959, s3: 2169384337, s4: 4131418502 }
Initial Ready: index: 1864, time: 1752235695, oid: BtOid { s0: 999515782, s1: 1575939461, s2: 2989016256, s3: 4180749516, s4: 1550738781 }
Initial Ready: index: 1865, time: 1749213447, oid: BtOid { s0: 997572741, s1: 1030923577, s2: 3448832783, s3: 2882046848, s4: 471441151 }
Initial Ready: index: 1874, time: 1706515009, oid: BtOid { s0: 977917788, s1: 1288771805, s2: 3924813554, s3: 3550257924, s4: 2222203875 }
Initial Ready: index: 1876, time: 1725535319, oid: BtOid { s0: 943070729, s1: 3539210257, s2: 1772978096, s3: 3771699240, s4: 2492315736 }
Initial Ready: index: 1880, time: 1748166885, oid: BtOid { s0: 882473645, s1: 3197196972, s2: 3725092188, s3: 726090373, s4: 2420604651 }
Initial Ready: index: 1884, time: 1682510883, oid: BtOid { s0: 874743446, s1: 369687385, s2: 1079708182, s3: 2120982233, s4: 2707075674 }
Initial Ready: index: 1892, time: 1708727303, oid: BtOid { s0: 852319879, s1: 3329432487, s2: 1528589940, s3: 1764296869, s4: 3541825411 }
Initial Ready: index: 1894, time: 1763894682, oid: BtOid { s0: 756167636, s1: 1190086356, s2: 1653721726, s3: 521500341, s4: 2117811510 }
Initial Ready: index: 1897, time: 1537785776, oid: BtOid { s0: 677203175, s1: 276011768, s2: 666542168, s3: 3667755240, s4: 770490182 }
Initial Ready: index: 1898, time: 1744186371, oid: BtOid { s0: 664053695, s1: 2164642817, s2: 1808790682, s3: 3048940958, s4: 809812523 }
Initial Ready: index: 1899, time: 1743583238, oid: BtOid { s0: 654760598, s1: 3182798538, s2: 637103413, s3: 2373936690, s4: 221775117 }
Initial Ready: index: 1920, time: 1771407255, oid: BtOid { s0: 643524879, s1: 2074998411, s2: 1743178014, s3: 1887683638, s4: 112938008 }
Initial Ready: index: 1922, time: 1760281630, oid: BtOid { s0: 642905974, s1: 1131964740, s2: 1999903826, s3: 3431871137, s4: 1620191 }
Initial Ready: index: 1929, time: 1721806747, oid: BtOid { s0: 637045833, s1: 2851519910, s2: 1910019238, s3: 2952804191, s4: 3980860498 }
Initial Ready: index: 1937, time: 1746522217, oid: BtOid { s0: 629206145, s1: 881638076, s2: 170743306, s3: 1615730080, s4: 568217208 }
Initial Ready: index: 1945, time: 1752614996, oid: BtOid { s0: 601060733, s1: 1993275583, s2: 2205770617, s3: 2343656429, s4: 4098077801 }
Initial Ready: index: 1950, time: 1753800126, oid: BtOid { s0: 537905772, s1: 3689251876, s2: 3402910689, s3: 505820548, s4: 3416432819 }
Initial Ready: index: 1959, time: 1686312020, oid: BtOid { s0: 535276861, s1: 2584589928, s2: 1549059780, s3: 3830700985, s4: 698547142 }
Initial Ready: index: 1970, time: 1777658109, oid: BtOid { s0: 478035705, s1: 1334249435, s2: 1661721871, s3: 879255624, s4: 3938319151 }
Initial Ready: index: 1975, time: 1668378621, oid: BtOid { s0: 470292994, s1: 3195816730, s2: 1403997620, s3: 1373600744, s4: 1095448511 }
Initial Ready: index: 1981, time: 1530870019, oid: BtOid { s0: 467348658, s1: 2313515366, s2: 4052449200, s3: 1079702919, s4: 1912631101 }
Initial Ready: index: 1982, time: 1745602432, oid: BtOid { s0: 377496091, s1: 890222319, s2: 2216086526, s3: 2367051743, s4: 3282434756 }
Initial Ready: index: 1990, time: 1720091663, oid: BtOid { s0: 376818623, s1: 2897538268, s2: 2992234879, s3: 2906477003, s4: 1674562128 }
Initial Ready: index: 2002, time: 1753802359, oid: BtOid { s0: 333765165, s1: 389380880, s2: 714910271, s3: 2802086963, s4: 4229555592 }
Initial Ready: index: 2012, time: 1753797287, oid: BtOid { s0: 300777658, s1: 760493370, s2: 1902405656, s3: 3299382953, s4: 695176882 }
Initial Ready: index: 2015, time: 1759261453, oid: BtOid { s0: 228476978, s1: 1662305361, s2: 644670182, s3: 966761391, s4: 587753027 }
Initial Ready: index: 2020, time: 1663096996, oid: BtOid { s0: 137864108, s1: 2471072159, s2: 632865869, s3: 1704349166, s4: 2757571476 }
Initial Ready: index: 2028, time: 1722847425, oid: BtOid { s0: 113311087, s1: 1897813892, s2: 161698656, s3: 613509968, s4: 3542266469 }
Initial Ready: index: 2030, time: 1741983809, oid: BtOid { s0: 110622149, s1: 831558893, s2: 3555540514, s3: 3615190448, s4: 1772321688 }
Initial Ready: index: 2032, time: 1719921549, oid: BtOid { s0: 110272884, s1: 198437329, s2: 3347323523, s3: 4067987605, s4: 1003662956 }
bt_get_commits called! tips_len: 219, date_order: 1
Initial Ready: index: 1416, time: 1779182860, oid: BtOid { s0: 2329678292, s1: 3475489328, s2: 460884916, s3: 1941029274, s4: 3721555291 }
Initial Ready: index: 1418, time: 1525381976, oid: BtOid { s0: 2180043531, s1: 4123552809, s2: 856771381, s3: 3354963793, s4: 3102900787 }
Initial Ready: index: 1422, time: 1524826870, oid: BtOid { s0: 1179140614, s1: 2423078959, s2: 1975906804, s3: 3537714192, s4: 2564510263 }
Initial Ready: index: 1431, time: 1582802465, oid: BtOid { s0: 3714225296, s1: 2767869766, s2: 654049682, s3: 2101906364, s4: 4088167570 }
Initial Ready: index: 1434, time: 1710322280, oid: BtOid { s0: 3960665020, s1: 2105637471, s2: 730207394, s3: 3319095923, s4: 1051626301 }
Initial Ready: index: 1436, time: 1777658109, oid: BtOid { s0: 478035705, s1: 1334249435, s2: 1661721871, s3: 879255624, s4: 3938319151 }
Initial Ready: index: 1441, time: 1744195075, oid: BtOid { s0: 2454410842, s1: 4158367546, s2: 1576131842, s3: 3943404595, s4: 771724839 }
Initial Ready: index: 1445, time: 1736254351, oid: BtOid { s0: 4183606029, s1: 4162557804, s2: 518317099, s3: 4227732401, s4: 1174782747 }
Initial Ready: index: 1447, time: 1712668019, oid: BtOid { s0: 3636472452, s1: 3188431484, s2: 3383246059, s3: 490883330, s4: 3766698118 }
Initial Ready: index: 1453, time: 1660476548, oid: BtOid { s0: 3940783204, s1: 3269230386, s2: 1274713589, s3: 796091760, s4: 4038562814 }
Initial Ready: index: 1454, time: 1713957436, oid: BtOid { s0: 2032249922, s1: 4003761464, s2: 35006339, s3: 2035555346, s4: 2796725159 }
Initial Ready: index: 1466, time: 1745602432, oid: BtOid { s0: 377496091, s1: 890222319, s2: 2216086526, s3: 2367051743, s4: 3282434756 }
Initial Ready: index: 1474, time: 1746522217, oid: BtOid { s0: 629206145, s1: 881638076, s2: 170743306, s3: 1615730080, s4: 568217208 }
Initial Ready: index: 1482, time: 1743673735, oid: BtOid { s0: 4082298543, s1: 262440694, s2: 1489332587, s3: 4031850653, s4: 3835577553 }
Initial Ready: index: 1483, time: 1752239178, oid: BtOid { s0: 2015646928, s1: 831650154, s2: 3684197349, s3: 3002359298, s4: 1214102486 }
Initial Ready: index: 1486, time: 1752235695, oid: BtOid { s0: 999515782, s1: 1575939461, s2: 2989016256, s3: 4180749516, s4: 1550738781 }
Initial Ready: index: 1487, time: 1758660769, oid: BtOid { s0: 3380170098, s1: 3402853701, s2: 1009635641, s3: 791842952, s4: 1170000496 }
Initial Ready: index: 1490, time: 1758743971, oid: BtOid { s0: 2553094734, s1: 2664261175, s2: 1147081163, s3: 548438900, s4: 2494350512 }
Initial Ready: index: 1502, time: 1720091663, oid: BtOid { s0: 376818623, s1: 2897538268, s2: 2992234879, s3: 2906477003, s4: 1674562128 }
Initial Ready: index: 1514, time: 1669274181, oid: BtOid { s0: 1458373351, s1: 1850441056, s2: 812837750, s3: 654035427, s4: 2397665093 }
Initial Ready: index: 1536, time: 1718830947, oid: BtOid { s0: 1250928131, s1: 2801155072, s2: 231024685, s3: 1169685752, s4: 4226871989 }
Initial Ready: index: 1549, time: 1719921549, oid: BtOid { s0: 110272884, s1: 198437329, s2: 3347323523, s3: 4067987605, s4: 1003662956 }
Initial Ready: index: 1550, time: 1753797287, oid: BtOid { s0: 300777658, s1: 760493370, s2: 1902405656, s3: 3299382953, s4: 695176882 }
Initial Ready: index: 1553, time: 1664649571, oid: BtOid { s0: 4035146873, s1: 910493971, s2: 2225206555, s3: 1667290559, s4: 2391726857 }
Initial Ready: index: 1558, time: 1713730253, oid: BtOid { s0: 3068469068, s1: 27396931, s2: 1209741002, s3: 3530170791, s4: 2254240582 }
Initial Ready: index: 1561, time: 1746193428, oid: BtOid { s0: 2135031660, s1: 2782334924, s2: 3517922165, s3: 1424115602, s4: 3737091298 }
Initial Ready: index: 1563, time: 1708642304, oid: BtOid { s0: 2539072154, s1: 939527355, s2: 3853458180, s3: 3774545411, s4: 2956805055 }
Initial Ready: index: 1565, time: 1753795233, oid: BtOid { s0: 2441678675, s1: 3216946953, s2: 2704758665, s3: 280101720, s4: 3096533496 }
Initial Ready: index: 1568, time: 1748166885, oid: BtOid { s0: 882473645, s1: 3197196972, s2: 3725092188, s3: 726090373, s4: 2420604651 }
Initial Ready: index: 1572, time: 1706514880, oid: BtOid { s0: 3715612579, s1: 1514204971, s2: 11685556, s3: 133445040, s4: 3076024290 }
Initial Ready: index: 1577, time: 1715935853, oid: BtOid { s0: 3223602512, s1: 57874323, s2: 2615423035, s3: 1962140515, s4: 1529845008 }
Initial Ready: index: 1580, time: 1732613211, oid: BtOid { s0: 2098882509, s1: 1531517376, s2: 1378422662, s3: 350299894, s4: 3165927937 }
Initial Ready: index: 1583, time: 1735119245, oid: BtOid { s0: 2533538809, s1: 3838321567, s2: 3452977397, s3: 2136891474, s4: 3853724992 }
Initial Ready: index: 1587, time: 1775509642, oid: BtOid { s0: 3012207185, s1: 2215161248, s2: 654898564, s3: 247663517, s4: 2515841816 }
Initial Ready: index: 1588, time: 1664537923, oid: BtOid { s0: 3646957790, s1: 449288598, s2: 130440684, s3: 652808230, s4: 1783593121 }
Initial Ready: index: 1591, time: 1519812203, oid: BtOid { s0: 2001446162, s1: 188906227, s2: 1475082328, s3: 377177215, s4: 3458066725 }
Initial Ready: index: 1594, time: 1725535319, oid: BtOid { s0: 943070729, s1: 3539210257, s2: 1772978096, s3: 3771699240, s4: 2492315736 }
Initial Ready: index: 1598, time: 1655709408, oid: BtOid { s0: 2423461031, s1: 3779123454, s2: 2012669920, s3: 2644227662, s4: 3249017456 }
Initial Ready: index: 1603, time: 1611778508, oid: BtOid { s0: 2046603057, s1: 718543232, s2: 3171009613, s3: 2854456381, s4: 3832710566 }
Initial Ready: index: 1604, time: 1722460983, oid: BtOid { s0: 1989246037, s1: 2146834142, s2: 502085771, s3: 2427174274, s4: 2584801233 }
Initial Ready: index: 1606, time: 1722847425, oid: BtOid { s0: 113311087, s1: 1897813892, s2: 161698656, s3: 613509968, s4: 3542266469 }
Initial Ready: index: 1608, time: 1745093038, oid: BtOid { s0: 1081270061, s1: 745585991, s2: 3129813284, s3: 2084828217, s4: 3404495020 }
Initial Ready: index: 1632, time: 1749213447, oid: BtOid { s0: 997572741, s1: 1030923577, s2: 3448832783, s3: 2882046848, s4: 471441151 }
Initial Ready: index: 1641, time: 1667074866, oid: BtOid { s0: 1238913684, s1: 3922531727, s2: 2802853311, s3: 1180228105, s4: 726068104 }
Initial Ready: index: 1671, time: 1666868169, oid: BtOid { s0: 3096395819, s1: 3918414010, s2: 3925143594, s3: 3575757017, s4: 316232982 }
Initial Ready: index: 1675, time: 1552309282, oid: BtOid { s0: 3588460762, s1: 1350130137, s2: 132688746, s3: 2724660986, s4: 3398642339 }
Initial Ready: index: 1679, time: 1530870019, oid: BtOid { s0: 467348658, s1: 2313515366, s2: 4052449200, s3: 1079702919, s4: 1912631101 }
Initial Ready: index: 1680, time: 1686312020, oid: BtOid { s0: 535276861, s1: 2584589928, s2: 1549059780, s3: 3830700985, s4: 698547142 }
Initial Ready: index: 1691, time: 1603436777, oid: BtOid { s0: 2768728587, s1: 4022078287, s2: 3500945819, s3: 1365174996, s4: 229858590 }
Initial Ready: index: 1692, time: 1721806747, oid: BtOid { s0: 637045833, s1: 2851519910, s2: 1910019238, s3: 2952804191, s4: 3980860498 }
Initial Ready: index: 1700, time: 1743583238, oid: BtOid { s0: 654760598, s1: 3182798538, s2: 637103413, s3: 2373936690, s4: 221775117 }
Initial Ready: index: 1721, time: 1542977690, oid: BtOid { s0: 3849361538, s1: 2787036475, s2: 430443105, s3: 472205051, s4: 3381694976 }
Initial Ready: index: 1728, time: 1529578411, oid: BtOid { s0: 1970589552, s1: 1284611228, s2: 1258478764, s3: 4286344780, s4: 3153635322 }
Initial Ready: index: 1732, time: 1648536407, oid: BtOid { s0: 1018044601, s1: 3742887089, s2: 2631412959, s3: 2169384337, s4: 4131418502 }
Initial Ready: index: 1737, time: 1739223038, oid: BtOid { s0: 3188391887, s1: 861849985, s2: 1800885422, s3: 2492809334, s4: 1539041330 }
Initial Ready: index: 1753, time: 1701326581, oid: BtOid { s0: 2441487026, s1: 1483624662, s2: 1499507807, s3: 3584015490, s4: 3118376962 }
Initial Ready: index: 1761, time: 1739187714, oid: BtOid { s0: 1605663161, s1: 2035853410, s2: 1924111794, s3: 22992341, s4: 4002455417 }
Initial Ready: index: 1768, time: 1552948239, oid: BtOid { s0: 1293116697, s1: 2733277140, s2: 1937736791, s3: 3311811605, s4: 4127344850 }
Initial Ready: index: 1782, time: 1537785776, oid: BtOid { s0: 677203175, s1: 276011768, s2: 666542168, s3: 3667755240, s4: 770490182 }
Initial Ready: index: 1783, time: 1759261453, oid: BtOid { s0: 228476978, s1: 1662305361, s2: 644670182, s3: 966761391, s4: 587753027 }
Initial Ready: index: 1788, time: 1661807094, oid: BtOid { s0: 1989462529, s1: 3769648533, s2: 3842725395, s3: 790785601, s4: 1924686466 }
Initial Ready: index: 1802, time: 1661635325, oid: BtOid { s0: 1712695314, s1: 3116252095, s2: 1139745559, s3: 914135042, s4: 1585667787 }
Initial Ready: index: 1804, time: 1661761230, oid: BtOid { s0: 3272456943, s1: 1265176261, s2: 2956687916, s3: 1767149348, s4: 1158772423 }
Initial Ready: index: 1805, time: 1661807198, oid: BtOid { s0: 1310411394, s1: 3293190887, s2: 305574627, s3: 1013354206, s4: 1039683529 }
Initial Ready: index: 1806, time: 1661117196, oid: BtOid { s0: 1287583276, s1: 883298458, s2: 3267220262, s3: 1923299571, s4: 735334207 }
Initial Ready: index: 1809, time: 1681898008, oid: BtOid { s0: 4092499602, s1: 2013013352, s2: 1346430315, s3: 2339066489, s4: 3794726927 }
Initial Ready: index: 1815, time: 1774001930, oid: BtOid { s0: 2131224667, s1: 85811002, s2: 4144959831, s3: 215851032, s4: 3559841225 }
Initial Ready: index: 1816, time: 1706515009, oid: BtOid { s0: 977917788, s1: 1288771805, s2: 3924813554, s3: 3550257924, s4: 2222203875 }
Initial Ready: index: 1818, time: 1744186371, oid: BtOid { s0: 664053695, s1: 2164642817, s2: 1808790682, s3: 3048940958, s4: 809812523 }
Initial Ready: index: 1819, time: 1756191439, oid: BtOid { s0: 4127040027, s1: 2879029592, s2: 844722746, s3: 1155641634, s4: 3545808753 }
Initial Ready: index: 1821, time: 1774990278, oid: BtOid { s0: 4072376324, s1: 2471089740, s2: 2412568413, s3: 26347704, s4: 4132890906 }
Initial Ready: index: 1824, time: 1706011164, oid: BtOid { s0: 2113406330, s1: 843946644, s2: 1650817844, s3: 3626711975, s4: 3307012991 }
Initial Ready: index: 1831, time: 1764929063, oid: BtOid { s0: 1158513368, s1: 4228263269, s2: 3301228677, s3: 3217910217, s4: 2907596956 }
Initial Ready: index: 1834, time: 1758659053, oid: BtOid { s0: 2992146507, s1: 2079267807, s2: 3530654222, s3: 1821465405, s4: 3938387045 }
Initial Ready: index: 1836, time: 1758619272, oid: BtOid { s0: 3897923285, s1: 4247753903, s2: 1129597190, s3: 1148836364, s4: 3838139568 }
